Image_Name,M1_Class,M1_Prob,M2_Class,M2_Prob,M3_Class,M3_Prob,M4_Class,M4_Prob,M5_Class,M5_Prob,Ensemble_Class,Ensemble_Prob
test_35678.png,0,0.7901,0,0.7901,0,0.9568,0,0.9408,0,0.9763,0,0.9242
test_35679.png,0,0.8778,0,0.8778,0,0.9420,0,0.9377,0,0.9520,0,0.9310
test_35680.png,2,0.4552,2,0.4552,0,0.6145,0,0.6119,0,0.6502,0,0.5645
test_35681.png,4,0.9209,4,0.9209,4,0.9756,4,0.9838,4,0.9841,4,0.9708
test_35682.png,0,0.5181,0,0.5181,0,0.5820,3,0.6059,3,0.7114,3,0.5306
test_35683.png,4,0.8633,4,0.8633,4,0.9023,4,0.9705,4,0.9460,4,0.9301
test_35684.png,4,0.6352,4,0.6352,4,0.7109,0,0.3547,4,0.4736,4,0.6186
test_35685.png,0,0.6855,0,0.6855,0,0.9441,0,0.9514,0,0.9842,0,0.9186
test_35686.png,3,0.9612,3,0.9612,3,0.6049,3,0.6780,3,0.9073,3,0.8870
test_35687.png,2,0.9517,2,0.9517,2,0.9967,2,0.9612,2,0.9654,2,0.9775
test_35688.png,0,0.9591,0,0.9591,0,0.9759,0,0.9778,0,0.9875,0,0.9773
test_35689.png,0,0.8647,0,0.8647,0,0.9436,0,0.9867,0,0.9740,0,0.9613
test_35690.png,0,0.9330,0,0.9330,0,0.9614,0,0.9629,0,0.9722,0,0.9583
test_35691.png,3,0.8017,3,0.8017,3,0.7428,1,0.4429,3,0.9400,3,0.7974
test_35692.png,2,0.7250,2,0.7250,2,0.9113,2,0.9425,2,0.6308,2,0.8371
test_35693.png,0,0.7226,0,0.7226,0,0.4943,2,0.5658,2,0.6730,0,0.5269
test_35694.png,0,0.8149,0,0.8149,0,0.9187,0,0.8400,0,0.9709,0,0.8959
test_35695.png,0,0.9856,0,0.9856,0,0.9839,0,0.9813,0,0.9948,0,0.9892
test_35696.png,0,0.9070,0,0.9070,0,0.8813,0,0.8528,0,0.9384,0,0.9165
test_35697.png,3,0.6791,3,0.6791,4,0.6598,4,0.4869,3,0.9126,3,0.6399
test_35698.png,3,0.5615,3,0.5615,3,0.5177,1,0.5183,3,0.9731,3,0.7281
test_35699.png,0,0.3846,0,0.3846,1,0.8006,2,0.4103,0,0.4056,0,0.3091
test_35700.png,3,0.9483,3,0.9483,3,0.6181,3,0.7422,3,0.8595,3,0.8629
test_35701.png,2,0.5600,2,0.5600,2,0.6210,2,0.6704,2,0.5010,2,0.6973
test_35702.png,0,0.6870,0,0.6870,0,0.6305,0,0.5052,3,0.3690,0,0.6008
test_35703.png,0,0.8642,0,0.8642,0,0.9707,0,0.9614,0,0.9816,0,0.9507
test_35704.png,0,0.6926,0,0.6926,0,0.8481,0,0.9175,0,0.7867,0,0.8183
test_35705.png,0,0.9590,0,0.9590,0,0.8222,0,0.9300,0,0.8653,0,0.9244
test_35706.png,2,0.4024,2,0.4024,4,0.6977,2,0.6285,4,0.9847,4,0.6871
test_35707.png,2,0.8832,2,0.8832,2,0.8894,2,0.8243,2,0.9227,2,0.8917
test_35708.png,4,0.9327,4,0.9327,4,0.9404,4,0.8802,4,0.8796,4,0.9268
test_35709.png,2,0.9740,2,0.9740,2,0.9986,2,0.9884,2,0.9827,2,0.9898
test_35710.png,0,0.9279,0,0.9279,0,0.9696,0,0.9828,0,0.9891,0,0.9717
test_35711.png,3,0.3833,3,0.3833,0,0.7982,3,0.7719,0,0.6536,0,0.5212
test_35712.png,3,0.5286,3,0.5286,0,0.8159,0,0.8229,1,0.6509,0,0.6689
test_35713.png,2,0.5897,2,0.5897,2,0.7562,4,0.5001,2,0.5024,2,0.5823
test_35714.png,0,0.9447,0,0.9447,0,0.9266,0,0.9734,0,0.9725,0,0.9602
test_35715.png,0,0.9214,0,0.9214,0,0.9298,0,0.9283,0,0.9521,0,0.9362
test_35716.png,3,0.9874,3,0.9874,3,0.9274,3,0.8512,3,0.9242,3,0.9609
test_35717.png,0,0.9765,0,0.9765,0,0.9063,0,0.9342,0,0.9561,0,0.9599
test_35718.png,0,0.9869,0,0.9869,0,0.7317,0,0.9712,0,0.9920,0,0.9787
test_35719.png,0,0.9627,0,0.9627,0,0.9241,0,0.9381,0,0.9452,0,0.9515
test_35720.png,3,0.9677,3,0.9677,3,0.7810,3,0.5777,1,0.5935,3,0.8572
test_35721.png,4,0.8333,4,0.8333,4,0.9592,4,0.9598,4,0.9669,4,0.9364
test_35722.png,0,0.9658,0,0.9658,0,0.9420,0,0.9876,0,0.9892,0,0.9782
test_35723.png,0,0.8291,0,0.8291,0,0.6283,0,0.7480,0,0.8596,0,0.8099
test_35724.png,3,0.9983,3,0.9983,3,0.9786,3,0.9948,3,0.9981,3,0.9965
test_35725.png,3,0.9341,3,0.9341,3,0.7588,1,0.4922,3,0.9623,3,0.8794
test_35726.png,0,0.8595,0,0.8595,0,0.9367,0,0.8626,0,0.8545,0,0.8844
test_35727.png,3,0.7568,3,0.7568,4,0.9088,4,0.8250,4,0.9402,4,0.6698
test_35728.png,0,0.6745,0,0.6745,0,0.8009,0,0.7437,0,0.8953,0,0.8082
test_35729.png,2,0.9896,2,0.9896,2,0.9921,2,0.9787,2,0.9795,2,0.9880
test_35730.png,4,0.9038,4,0.9038,4,0.6035,1,0.5237,4,0.5319,4,0.7602
test_35731.png,2,0.9816,2,0.9816,2,0.9940,2,0.8878,2,0.9496,2,0.9765
test_35732.png,4,0.6478,4,0.6478,1,0.7557,1,0.8650,1,0.4015,1,0.5059
test_35733.png,0,0.9886,0,0.9886,0,0.9842,0,0.9856,0,0.9806,0,0.9871
test_35734.png,3,0.6541,3,0.6541,2,0.4677,4,0.9023,3,0.5644,4,0.5337
test_35735.png,2,0.9655,2,0.9655,2,0.9892,2,0.9613,2,0.8805,2,0.9679
test_35736.png,0,0.5884,0,0.5884,1,0.6065,1,0.4160,1,0.8211,1,0.4154
test_35737.png,3,0.9734,3,0.9734,3,0.7136,3,0.8953,3,0.9421,3,0.9387
test_35738.png,4,0.7577,4,0.7577,1,0.4146,1,0.8312,1,0.6043,1,0.4263
test_35739.png,3,0.9799,3,0.9799,3,0.9598,3,0.9526,3,0.9761,3,0.9727
test_35740.png,3,0.5498,3,0.5498,0,0.8533,0,0.7979,0,0.9188,0,0.7607
test_35741.png,0,0.9439,0,0.9439,0,0.8892,0,0.9269,0,0.9408,0,0.9364
test_35742.png,0,0.3243,0,0.3243,3,0.6273,3,0.5729,3,0.7900,3,0.5234
test_35743.png,0,0.7394,0,0.7394,0,0.6649,3,0.4917,3,0.6593,0,0.5430
test_35744.png,2,0.6218,2,0.6218,4,0.7188,2,0.9558,2,0.9069,2,0.7645
test_35745.png,0,0.7724,0,0.7724,0,0.9143,0,0.9194,0,0.9218,0,0.8861
test_35746.png,0,0.9656,0,0.9656,0,0.9604,0,0.9740,0,0.9817,0,0.9746
test_35747.png,0,0.9863,0,0.9863,0,0.9468,0,0.9649,0,0.9676,0,0.9751
test_35748.png,3,0.9176,3,0.9176,3,0.9226,3,0.8767,3,0.9920,3,0.9468
test_35749.png,4,0.5565,4,0.5565,1,0.4687,1,0.9718,1,0.9841,1,0.8056
test_35750.png,0,0.9577,0,0.9577,0,0.8385,0,0.8742,0,0.8764,0,0.9213
test_35751.png,0,0.9586,0,0.9586,0,0.8694,0,0.9452,0,0.9606,0,0.9517
test_35752.png,3,0.6819,3,0.6819,0,0.6033,0,0.7953,0,0.6215,0,0.5346
test_35753.png,2,0.4556,2,0.4556,3,0.5784,3,0.6039,3,0.9583,3,0.7066
test_35754.png,3,0.8190,3,0.8190,3,0.5218,3,0.7253,3,0.8372,3,0.7593
test_35755.png,3,0.9133,3,0.9133,3,0.8518,3,0.8857,3,0.9135,3,0.9001
test_35756.png,0,0.9742,0,0.9742,0,0.8906,0,0.9818,0,0.9794,0,0.9736
test_35757.png,3,0.6316,3,0.6316,2,0.8246,2,0.5081,3,0.8899,3,0.5630
test_35758.png,0,0.9543,0,0.9543,0,0.8832,0,0.9690,0,0.9803,0,0.9612
test_35759.png,0,0.9853,0,0.9853,0,0.9581,0,0.9730,0,0.9637,0,0.9766
test_35760.png,2,0.8941,2,0.8941,2,0.9967,2,0.9241,2,0.9834,2,0.9711
test_35761.png,0,0.5813,0,0.5813,0,0.5897,0,0.7296,0,0.8515,0,0.6952
test_35762.png,2,0.7905,2,0.7905,2,0.9259,2,0.9501,2,0.8878,2,0.8926
test_35763.png,2,0.8929,2,0.8929,2,0.9337,2,0.9337,2,0.9508,2,0.9340
test_35764.png,0,0.8969,0,0.8969,0,0.9623,0,0.9550,0,0.9879,0,0.9569
test_35765.png,2,0.9810,2,0.9810,2,0.9914,2,0.9489,2,0.9270,2,0.9775
test_35766.png,0,0.5424,0,0.5424,0,0.9277,0,0.5410,0,0.9911,0,0.8311
test_35767.png,1,0.6223,1,0.6223,1,0.9865,1,0.9793,1,0.9962,1,0.9612
test_35768.png,3,0.9785,3,0.9785,3,0.9615,3,0.9870,3,0.9735,3,0.9818
test_35769.png,3,0.6491,3,0.6491,3,0.4147,3,0.8168,3,0.8715,3,0.7168
test_35770.png,0,0.7859,0,0.7859,0,0.9614,0,0.9508,0,0.9656,0,0.9227
test_35771.png,0,0.9193,0,0.9193,0,0.8601,0,0.9646,0,0.9463,0,0.9333
test_35772.png,0,0.7865,0,0.7865,4,0.6220,0,0.7539,0,0.4548,0,0.6466
test_35773.png,2,0.9205,2,0.9205,2,0.9563,2,0.9399,2,0.9392,2,0.9420
test_35774.png,0,0.8602,0,0.8602,0,0.9568,0,0.8138,0,0.9597,0,0.9169
test_35775.png,3,0.9729,3,0.9729,3,0.9234,3,0.9705,3,0.9762,3,0.9699
test_35776.png,0,0.6132,0,0.6132,0,0.3903,3,0.8182,3,0.9186,3,0.5137
test_35777.png,4,0.7672,4,0.7672,4,0.5628,4,0.7233,4,0.7975,4,0.7388
test_35778.png,0,0.9798,0,0.9798,0,0.9593,0,0.9674,0,0.9664,0,0.9729
test_35779.png,0,0.9919,0,0.9919,0,0.9787,0,0.9757,0,0.9793,0,0.9874
test_35780.png,0,0.6278,0,0.6278,0,0.8674,0,0.7809,0,0.7295,0,0.7685
test_35781.png,2,0.7387,2,0.7387,0,0.8404,0,0.7616,0,0.9122,0,0.6300
test_35782.png,3,0.9318,3,0.9318,1,0.4939,3,0.7680,3,0.5441,3,0.8119
test_35783.png,0,0.9534,0,0.9534,0,0.9472,0,0.9834,0,0.9780,0,0.9684
test_35784.png,2,0.8703,2,0.8703,2,0.9707,2,0.9204,2,0.9584,2,0.9350
test_35785.png,0,0.6582,0,0.6582,3,0.2887,0,0.4819,0,0.6258,0,0.5384
test_35786.png,0,0.7561,0,0.7561,0,0.7334,0,0.8703,0,0.8125,0,0.8034
test_35787.png,0,0.9139,0,0.9139,0,0.7268,0,0.8943,0,0.9439,0,0.9077
test_35788.png,0,0.7989,0,0.7989,0,0.5583,0,0.7932,0,0.7744,0,0.7692
test_35789.png,0,0.5483,0,0.5483,0,0.5193,2,0.4644,0,0.5973,0,0.5332
test_35790.png,0,0.8139,0,0.8139,0,0.8238,0,0.7983,0,0.8564,0,0.8431
test_35791.png,4,0.6873,4,0.6873,4,0.7314,1,0.9052,4,0.4925,4,0.5840
test_35792.png,3,0.9442,3,0.9442,3,0.9187,3,0.9007,3,0.9212,3,0.9290
test_35793.png,3,0.9024,3,0.9024,3,0.6418,3,0.8925,3,0.8513,3,0.8579
test_35794.png,3,0.4884,3,0.4884,3,0.6248,3,0.6140,3,0.9190,3,0.6946
test_35795.png,3,0.9748,3,0.9748,3,0.8635,3,0.8045,3,0.7714,3,0.9199
test_35796.png,0,0.4436,0,0.4436,0,0.5842,0,0.8643,0,0.9838,0,0.7856
test_35797.png,0,0.8685,0,0.8685,0,0.9780,0,0.9673,0,0.9541,0,0.9579
test_35798.png,3,0.9915,3,0.9915,3,0.9767,3,0.9778,3,0.9908,3,0.9886
test_35799.png,2,0.4344,2,0.4344,2,0.8705,2,0.5044,3,0.9037,2,0.4485
test_35800.png,2,0.9511,2,0.9511,2,0.9774,2,0.9370,2,0.8394,2,0.9569
test_35801.png,4,0.9318,4,0.9318,4,0.9535,4,0.9759,4,0.9773,4,0.9602
test_35802.png,0,0.9697,0,0.9697,0,0.8798,0,0.9599,0,0.9629,0,0.9593
test_35803.png,2,0.8782,2,0.8782,2,0.9324,2,0.5053,2,0.9150,2,0.8698
test_35804.png,0,0.9275,0,0.9275,0,0.9271,0,0.9585,0,0.9743,0,0.9532
test_35805.png,0,0.7860,0,0.7860,0,0.9592,0,0.9015,0,0.9658,0,0.9144
test_35806.png,0,0.9825,0,0.9825,0,0.9798,0,0.9914,0,0.9891,0,0.9875
test_35807.png,4,0.5681,4,0.5681,4,0.8390,4,0.6288,4,0.9379,4,0.7710
test_35808.png,0,0.6445,0,0.6445,4,0.5388,0,0.4938,4,0.6476,0,0.5068
test_35809.png,0,0.8089,0,0.8089,0,0.9708,0,0.9325,0,0.9392,0,0.9392
test_35810.png,0,0.9689,0,0.9689,0,0.9489,0,0.9677,0,0.9594,0,0.9719
test_35811.png,2,0.3092,2,0.3092,4,0.5834,1,0.5488,1,0.5604,4,0.3955
test_35812.png,3,0.9518,3,0.9518,3,0.5542,3,0.9313,3,0.9104,3,0.9041
test_35813.png,4,0.7641,4,0.7641,1,0.5582,1,0.8705,4,0.5824,4,0.5402
test_35814.png,3,0.8202,3,0.8202,3,0.5776,3,0.9919,3,0.7331,3,0.8775
test_35815.png,0,0.9762,0,0.9762,0,0.9879,0,0.9868,0,0.9792,0,0.9846
test_35816.png,0,0.6660,0,0.6660,0,0.8365,0,0.8792,0,0.9223,0,0.8314
test_35817.png,0,0.9493,0,0.9493,0,0.9673,0,0.9723,0,0.9861,0,0.9705
test_35818.png,2,0.8127,2,0.8127,3,0.6618,3,0.5689,3,0.8646,3,0.4988
test_35819.png,1,0.5916,1,0.5916,1,0.9261,1,0.9625,1,0.9538,1,0.8832
test_35820.png,2,0.7228,2,0.7228,2,0.8903,2,0.8999,2,0.7980,2,0.8243
test_35821.png,0,0.9573,0,0.9573,0,0.8268,0,0.9573,0,0.9447,0,0.9434
test_35822.png,1,0.4589,1,0.4589,1,0.9713,1,0.9585,1,0.9257,1,0.8652
test_35823.png,1,0.6038,1,0.6038,1,0.9269,1,0.9276,1,0.9669,1,0.8748
test_35824.png,3,0.9770,3,0.9770,3,0.9561,3,0.9779,3,0.9785,3,0.9768
test_35825.png,0,0.9863,0,0.9863,0,0.9452,0,0.9653,0,0.9748,0,0.9788
test_35826.png,0,0.6073,0,0.6073,0,0.7692,2,0.7643,0,0.8249,0,0.6169
test_35827.png,3,0.8596,3,0.8596,2,0.4711,4,0.4543,2,0.4425,3,0.4460
test_35828.png,3,0.8770,3,0.8770,3,0.7057,3,0.8266,3,0.9641,3,0.8848
test_35829.png,3,0.7910,3,0.7910,2,0.5075,2,0.6472,3,0.9126,3,0.6172
test_35830.png,2,0.9778,2,0.9778,2,0.9910,2,0.9608,2,0.9634,2,0.9802
test_35831.png,4,0.7900,4,0.7900,4,0.9131,4,0.8752,4,0.8724,4,0.8842
test_35832.png,0,0.8600,0,0.8600,0,0.8183,0,0.8254,0,0.8204,0,0.8462
test_35833.png,2,0.5796,2,0.5796,4,0.9389,2,0.4935,4,0.9420,4,0.7149
test_35834.png,0,0.9642,0,0.9642,0,0.9747,0,0.9798,0,0.9811,0,0.9761
test_35835.png,0,0.5334,0,0.5334,0,0.4788,2,0.5569,0,0.5164,0,0.5245
test_35836.png,4,0.5079,4,0.5079,4,0.8386,4,0.7865,4,0.8606,4,0.7487
test_35837.png,2,0.4546,2,0.4546,4,0.5279,4,0.5779,3,0.4170,2,0.3691
test_35838.png,3,0.9733,3,0.9733,3,0.8776,3,0.9711,3,0.9799,3,0.9704
test_35839.png,3,0.5477,3,0.5477,1,0.5952,3,0.5907,3,0.9320,3,0.6350
test_35840.png,2,0.4082,2,0.4082,4,0.8248,4,0.8088,4,0.9542,4,0.6666
test_35841.png,3,0.9905,3,0.9905,3,0.7996,3,0.9453,3,0.9789,3,0.9747
test_35842.png,2,0.8743,2,0.8743,2,0.9972,2,0.8809,2,0.7626,2,0.9327
test_35843.png,2,0.9463,2,0.9463,2,0.7377,2,0.6889,2,0.8053,2,0.8668
test_35844.png,3,0.9729,3,0.9729,3,0.6922,3,0.8848,3,0.8834,3,0.9356
test_35845.png,0,0.9747,0,0.9747,0,0.9826,0,0.9323,0,0.9579,0,0.9724
test_35846.png,0,0.8445,0,0.8445,0,0.9046,0,0.9412,0,0.9520,0,0.9129
test_35847.png,3,0.3106,3,0.3106,1,0.8603,1,0.8910,1,0.7891,1,0.6752
test_35848.png,4,0.9622,4,0.9622,4,0.9768,4,0.9430,4,0.9724,4,0.9677
test_35849.png,4,0.5486,4,0.5486,4,0.6150,1,0.5930,4,0.4703,4,0.5347
test_35850.png,0,0.5414,0,0.5414,2,0.7017,0,0.4178,0,0.5658,0,0.4681
test_35851.png,2,0.8891,2,0.8891,2,0.9963,2,0.7922,2,0.7733,2,0.9287
test_35852.png,3,0.5901,3,0.5901,4,0.6175,1,0.5208,3,0.5369,3,0.4195
test_35853.png,3,0.8599,3,0.8599,1,0.8691,1,0.9751,1,0.8289,1,0.6039
test_35854.png,3,0.5719,3,0.5719,0,0.6392,0,0.7126,0,0.9341,0,0.6446
test_35855.png,3,0.9835,3,0.9835,3,0.9342,3,0.9927,3,0.9776,3,0.9844
test_35856.png,0,0.6189,0,0.6189,1,0.6250,0,0.7434,0,0.6748,0,0.6852
test_35857.png,0,0.9452,0,0.9452,0,0.8887,0,0.8855,0,0.8976,0,0.9189
test_35858.png,2,0.7504,2,0.7504,2,0.9211,2,0.9030,2,0.4995,2,0.8344
test_35859.png,0,0.9286,0,0.9286,0,0.9170,0,0.9308,0,0.9036,0,0.9259
test_35860.png,0,0.7314,0,0.7314,0,0.6872,0,0.9681,0,0.9573,0,0.8883
test_35861.png,3,0.3407,3,0.3407,4,0.6752,3,0.6236,3,0.5594,3,0.4898
test_35862.png,3,0.9884,3,0.9884,3,0.9525,3,0.9714,3,0.9795,3,0.9811
test_35863.png,0,0.9620,0,0.9620,0,0.9161,0,0.9751,0,0.9607,0,0.9617
test_35864.png,4,0.9640,4,0.9640,4,0.9904,4,0.9815,4,0.9802,4,0.9808
test_35865.png,3,0.5890,3,0.5890,3,0.3474,0,0.4082,3,0.7178,3,0.5341
test_35866.png,0,0.9643,0,0.9643,0,0.9560,0,0.9264,0,0.9523,0,0.9576
test_35867.png,0,0.9430,0,0.9430,4,0.6450,0,0.9334,0,0.8683,0,0.8909
test_35868.png,0,0.9602,0,0.9602,0,0.9070,0,0.9202,0,0.9389,0,0.9455
test_35869.png,0,0.9452,0,0.9452,0,0.9411,0,0.9728,0,0.9781,0,0.9612
test_35870.png,1,0.5941,1,0.5941,1,0.9206,1,0.9738,1,0.9523,1,0.9056
test_35871.png,0,0.8775,0,0.8775,0,0.9000,0,0.9597,0,0.9822,0,0.9424
test_35872.png,0,0.8049,0,0.8049,0,0.8034,0,0.8012,0,0.8502,0,0.8464
test_35873.png,3,0.4699,3,0.4699,3,0.5225,2,0.9026,3,0.6521,2,0.5079
test_35874.png,3,0.9468,3,0.9468,3,0.8271,3,0.8790,3,0.9385,3,0.9198
test_35875.png,3,0.9801,3,0.9801,3,0.9185,3,0.9839,3,0.9870,3,0.9778
test_35876.png,2,0.7814,2,0.7814,2,0.8563,2,0.9360,2,0.8776,2,0.8750
test_35877.png,0,0.9763,0,0.9763,0,0.9815,0,0.9930,0,0.9945,0,0.9876
test_35878.png,4,0.9374,4,0.9374,4,0.9592,4,0.9649,4,0.9799,4,0.9624
test_35879.png,3,0.4859,3,0.4859,0,0.3975,1,0.3647,3,0.8193,3,0.4657
test_35880.png,0,0.9569,0,0.9569,0,0.7642,0,0.9596,0,0.9533,0,0.9465
test_35881.png,2,0.8987,2,0.8987,2,0.9855,2,0.9851,2,0.9712,2,0.9683
test_35882.png,0,0.8784,0,0.8784,0,0.9409,0,0.9577,0,0.9692,0,0.9364
test_35883.png,0,0.9925,0,0.9925,0,0.9776,0,0.9819,0,0.9798,0,0.9894
test_35884.png,3,0.8666,3,0.8666,4,0.7380,4,0.6330,3,0.5247,3,0.5862
test_35885.png,3,0.8745,3,0.8745,0,0.7691,3,0.9346,3,0.5737,3,0.7636
test_35886.png,0,0.9091,0,0.9091,0,0.8929,0,0.9191,0,0.8158,0,0.8969
test_35887.png,0,0.8930,0,0.8930,0,0.9549,0,0.9663,0,0.9704,0,0.9487
test_35888.png,3,0.7321,3,0.7321,2,0.5439,3,0.5365,0,0.5699,3,0.4848
test_35889.png,4,0.9079,4,0.9079,4,0.9709,4,0.9654,4,0.9825,4,0.9626
test_35890.png,0,0.9607,0,0.9607,0,0.8870,0,0.9869,0,0.9368,0,0.9620
test_35891.png,3,0.7608,3,0.7608,3,0.4166,3,0.6580,3,0.8036,3,0.6984
test_35892.png,4,0.6906,4,0.6906,4,0.7412,2,0.7208,4,0.7799,4,0.6474
test_35893.png,2,0.3376,2,0.3376,2,0.6427,1,0.6268,3,0.4331,2,0.3080
test_35894.png,2,0.9123,2,0.9123,2,0.9121,2,0.9796,2,0.9517,2,0.9434
test_35895.png,4,0.8775,4,0.8775,1,0.7920,1,0.9259,1,0.8639,1,0.4743
test_35896.png,4,0.9765,4,0.9765,4,0.9964,4,0.9909,4,0.9958,4,0.9914
test_35897.png,0,0.4078,0,0.4078,0,0.4492,0,0.5749,1,0.8270,0,0.4214
test_35898.png,0,0.9537,0,0.9537,0,0.9097,0,0.9667,0,0.9444,0,0.9542
test_35899.png,3,0.6452,3,0.6452,2,0.4823,3,0.6336,3,0.8359,3,0.6207
test_35900.png,3,0.8288,3,0.8288,3,0.6536,3,0.4614,3,0.5673,3,0.7539
test_35901.png,3,0.5628,3,0.5628,0,0.9354,0,0.8748,0,0.9859,0,0.8516
test_35902.png,4,0.8213,4,0.8213,4,0.9857,4,0.9566,4,0.9739,4,0.9469
test_35903.png,2,0.6409,2,0.6409,3,0.8644,3,0.8913,3,0.9167,3,0.6491
test_35904.png,4,0.6546,4,0.6546,4,0.8320,1,0.5431,4,0.7029,4,0.6364
test_35905.png,0,0.3934,0,0.3934,4,0.5842,1,0.6680,1,0.6523,0,0.3118
test_35906.png,0,0.8338,0,0.8338,0,0.9048,0,0.9282,0,0.9100,0,0.8982
test_35907.png,0,0.8761,0,0.8761,0,0.9754,0,0.9805,0,0.9879,0,0.9636
test_35908.png,2,0.9817,2,0.9817,2,0.9928,2,0.9637,2,0.9605,2,0.9812
test_35909.png,0,0.9086,0,0.9086,0,0.9798,0,0.9251,0,0.9866,0,0.9628
test_35910.png,0,0.6789,0,0.6789,0,0.8129,0,0.6400,0,0.5259,0,0.7369
test_35911.png,2,0.5090,2,0.5090,0,0.8963,0,0.6468,0,0.9464,0,0.7670
test_35912.png,3,0.5225,3,0.5225,2,0.8715,2,0.7079,2,0.6018,2,0.6085
test_35913.png,3,0.5322,3,0.5322,4,0.8117,4,0.6331,3,0.6702,4,0.5277
test_35914.png,3,0.5687,3,0.5687,2,0.9079,2,0.9539,2,0.7445,2,0.7601
test_35915.png,0,0.9710,0,0.9710,0,0.9429,0,0.9710,0,0.9894,0,0.9745
test_35916.png,0,0.9000,0,0.9000,0,0.9446,0,0.9437,0,0.9700,0,0.9405
test_35917.png,3,0.8264,3,0.8264,3,0.9859,3,0.9633,3,0.9220,3,0.9372
test_35918.png,0,0.5270,0,0.5270,0,0.8461,0,0.7912,0,0.8421,0,0.7372
test_35919.png,2,0.6166,2,0.6166,1,0.3515,3,0.4372,3,0.6605,3,0.3706
test_35920.png,3,0.9266,3,0.9266,3,0.5813,3,0.9069,3,0.9610,3,0.9055
test_35921.png,3,0.6205,3,0.6205,4,0.8497,3,0.7494,3,0.8979,3,0.6425
test_35922.png,0,0.9667,0,0.9667,0,0.9550,0,0.9719,0,0.9627,0,0.9658
test_35923.png,0,0.8490,0,0.8490,0,0.5301,0,0.8582,0,0.5485,0,0.7785
test_35924.png,2,0.9783,2,0.9783,2,0.9961,2,0.9651,2,0.9805,2,0.9854
test_35925.png,2,0.7310,2,0.7310,2,0.8315,2,0.8528,2,0.9551,2,0.8482
test_35926.png,3,0.7467,3,0.7467,3,0.6195,0,0.3620,3,0.6856,3,0.6541
test_35927.png,0,0.9556,0,0.9556,0,0.9381,0,0.9784,0,0.9749,0,0.9656
test_35928.png,0,0.9753,0,0.9753,0,0.9802,0,0.9725,0,0.9479,0,0.9753
test_35929.png,0,0.4599,0,0.4599,0,0.9071,0,0.4913,0,0.9697,0,0.7873
test_35930.png,0,0.9727,0,0.9727,0,0.9899,0,0.9764,0,0.9843,0,0.9827
test_35931.png,0,0.5168,0,0.5168,0,0.6751,0,0.8046,0,0.7070,0,0.6595
test_35932.png,2,0.9775,2,0.9775,2,0.9731,2,0.9664,2,0.9259,2,0.9721
test_35933.png,4,0.7603,4,0.7603,4,0.9744,4,0.9676,4,0.9800,4,0.9368
test_35934.png,4,0.6721,4,0.6721,2,0.7150,4,0.5614,2,0.5738,4,0.5175
test_35935.png,3,0.8284,3,0.8284,3,0.9035,3,0.7116,3,0.9699,3,0.8946
test_35936.png,2,0.9386,2,0.9386,2,0.9876,2,0.9134,2,0.8536,2,0.9449
test_35937.png,2,0.7501,2,0.7501,2,0.7447,2,0.8363,4,0.5513,2,0.7186
test_35938.png,0,0.9645,0,0.9645,0,0.9280,0,0.9624,0,0.9562,0,0.9632
test_35939.png,0,0.8899,0,0.8899,0,0.9661,0,0.9552,0,0.9802,0,0.9526
test_35940.png,0,0.8423,0,0.8423,0,0.6476,1,0.6493,1,0.5020,0,0.6686
test_35941.png,2,0.9636,2,0.9636,2,0.9971,2,0.9711,2,0.9832,2,0.9841
test_35942.png,0,0.6574,0,0.6574,0,0.9312,0,0.8224,0,0.9657,0,0.8655
test_35943.png,0,0.6027,0,0.6027,0,0.8578,0,0.8719,0,0.8848,0,0.8027
test_35944.png,3,0.9988,3,0.9988,3,0.9769,3,0.9819,3,0.9958,3,0.9954
test_35945.png,3,0.5013,3,0.5013,0,0.8160,3,0.4986,0,0.9056,0,0.6840
test_35946.png,2,0.6858,2,0.6858,2,0.8447,0,0.5940,2,0.9536,2,0.7696
test_35947.png,2,0.5003,2,0.5003,4,0.9974,4,0.9344,4,0.9503,4,0.9198
test_35948.png,3,0.4969,3,0.4969,3,0.8058,3,0.9271,3,0.9558,3,0.8120
test_35949.png,0,0.9818,0,0.9818,0,0.9775,0,0.9793,0,0.9926,0,0.9849
test_35950.png,0,0.9648,0,0.9648,0,0.8789,0,0.9777,0,0.9901,0,0.9725
test_35951.png,2,0.8300,2,0.8300,2,0.7712,2,0.8986,2,0.8405,2,0.8587
test_35952.png,4,0.7905,4,0.7905,4,0.9444,4,0.9215,4,0.9657,4,0.9178
test_35953.png,4,0.5665,4,0.5665,4,0.7556,4,0.7339,4,0.8982,4,0.7323
test_35954.png,0,0.9782,0,0.9782,0,0.9421,0,0.9588,0,0.9611,0,0.9722
test_35955.png,2,0.5094,2,0.5094,1,0.6976,1,0.8405,1,0.5990,1,0.5053
test_35956.png,0,0.6016,0,0.6016,0,0.5812,3,0.4306,4,0.3722,0,0.5091
test_35957.png,2,0.6535,2,0.6535,2,0.5226,2,0.8688,2,0.9761,2,0.8283
test_35958.png,0,0.9377,0,0.9377,0,0.8975,0,0.9685,0,0.9413,0,0.9477
test_35959.png,3,0.7427,3,0.7427,1,0.9031,1,0.9035,1,0.8493,1,0.6924
test_35960.png,0,0.4462,0,0.4462,2,0.4581,3,0.4230,0,0.7305,0,0.4328
